44.79,-93.46,Dfa
48.21,-88.25,Dfc
53.15,-91.08,Dfc
61.02,-98.39,Dfc
38.16,-81.31,Cfa
69.88,-49.63,ET
45.34,-101.43,Dfa
68.72,-136.12,Dfc
64.71,-111.15,Dfc
43.72,-80.95,Dfb
49.36,-73.41,Dfc
67.12,-113.72,ET
69.28,-125.6,ET
55.07,-68.46,Dfc
80.21,-92.75,EF
58.13,-104.12,Dfc
57.63,-134.63,Dfc
52.42,-108.14,Dfb
49.17,-82.77,Dfb
34.64,-102.12,BSk
52.02,-64.49,Dfc
77.12,-118.15,ET
59.78,-160.5,ET
27.19,-101.4,BSh
81.58,-76.7,EF
17.47,-95.29,Am
56.98,-76.14,ET
64.89,-123.12,Dfc
77.11,-87.02,ET
60.83,-162.05,Dfc
76.74,-88.72,ET
49.01,-76.08,Dfb
69.96,-154.37,Dsc
63.5,-145.65,Dsc
55.4,-127.63,Dfb
24.6,-111.25,BWh
55.93,-120.06,Dfc
39.3,-74.03,Cfa
62.47,-157.05,Dfc
57.49,-65.85,Dfc
72.4,-119.63,ET
45.01,-121.88,Csc
53.08,-113.5,Dfc
30.18,-88.53,Cfa
69.8,-110.31,ET
55.64,-87.18,Dfc
81.14,-62.12,ET
67.59,-109.09,ET
52.31,-98.07,Dfb
39.33,-104.37,BSk
18.23,-99.67,Aw
37.37,-85.58,Cfa
59.35,-78.15,ET
61.76,-150.71,Dsc
56.77,-63.84,ET
70.06,-158.48,ET
41.22,-84.43,Dfa
55.9,-124.33,ET
40.68,-113.34,BSk
30.45,-95.33,Cfa
42.94,-100.96,Dfa
39.84,-122.93,Csb
78.64,-105.69,ET
74.59,-87.91,ET
35.63,-100.45,Cfa
72.36,-76.25,ET
78.97,-84.99,ET
40.28,-79.22,Cfa
61.82,-93.97,Dfc
29.07,-111.45,BWh
30.84,-115.36,BSk
67.49,-119.03,ET
51.05,-124.25,ET
61.0,-125.18,Dfc
47.1,-59.8,Dfb
70.3,-84.05,ET
81.39,-89.31,ET
51.68,-127.91,Cfb
64.21,-139.37,Dfc
39.18,-98.7,Cfa
69.69,-98.45,ET
54.65,-70.25,Dfc
73.25,-123.24,ET
23.49,-105.02,Csa
67.31,-71.17,ET
43.39,-75.86,Dfb
31.86,-96.05,Cfa
74.67,-83.26,ET
33.39,-116.38,BWh
66.06,-83.33,ET
79.02,-58.91,EF
55.28,-161.87,Dfc
38.65,-102.61,BSk
33.45,-90.2,Cfa
72.15,-52.32,EF
62.66,-128.16,Dfc
67.98,-32.83,ET
61.66,-75.69,ET
51.58,-101.52,Dfc
17.89,-91.67,Am
59.05,-136.62,ET
67.95,-150.07,Dfc
46.23,-96.97,Dfb
64.93,-76.83,ET
72.95,-78.53,ET
37.56,-119.48,Dsc
66.76,-66.14,ET
62.88,-134.23,Dfc
35.42,-105.42,BSk
62.96,-123.84,Dfc
68.22,-48.24,ET
69.68,-91.23,ET
47.23,-63.51,Dfb
66.58,-162.55,Dfc
41.77,-89.49,Dfa
68.0,-52.88,ET
77.32,-63.02,EF
46.43,-83.25,Dfb
67.24,-140.44,Dfc
67.36,-68.98,ET
30.14,-109.54,BSh
44.48,-116.75,Dsa
24.03,-97.6,BSh
41.39,-107.57,Dfb
47.36,-99.64,Dfb
42.13,-119.02,BSk
55.69,-130.91,Dfc
41.34,-93.31,Dfa
54.25,-105.24,Dfc
56.23,-90.43,Dfc
60.11,-130.13,Dfc
42.81,-70.04,Dfb
46.13,-66.63,Dfb
15.11,-87.94,Am
49.52,-114.59,Dfc
74.3,-53.15,EF
64.83,-47.96,EF
31.37,-103.78,BSh
76.21,-92.32,ET
77.78,-107.81,ET
66.53,-38.14,EF
82.12,-25.79,ET
68.12,-100.19,ET
38.56,-121.09,Csa
67.6,-144.15,Dfc
69.2,-130.41,Dfc
39.5,-94.19,Dfa
61.5,-148.65,Dfc
28.04,-106.87,BSk
71.45,-25.17,ET
63.87,-41.31,ET
8.36,-77.88,Am
63.47,-125.73,Dfc
50.37,-96.47,Dfb
72.51,-84.72,ET
44.96,-118.19,Dsb
35.84,-111.12,BSk
58.12,-98.1,Dfc
80.14,-19.06,ET
32.1,-108.54,BSk
57.83,-102.66,Dfc
41.7,-86.35,Dfa
75.79,-57.93,EF
43.99,-99.51,Dfa
44.8,-77.09,Dfb
66.53,-134.78,Dfc
63.65,-143.33,Dwc
82.09,-70.46,EF
58.88,-69.85,Dfc
48.25,-102.36,Dfb
58.72,-115.27,Dfc
75.91,-113.46,ET
59.92,-118.48,Dfc
33.84,-95.22,Cfa
69.91,-71.18,ET
68.4,-160.15,ET
60.03,-153.13,Dfc
30.6,-85.34,Cfa
76.54,-121.83,ET
63.55,-116.96,Dfc
69.35,-103.96,ET
68.82,-89.16,ET
45.5,-81.35,Dfb
53.22,-95.33,Dfc
63.74,-69.45,ET
52.95,-74.48,Dfc
65.85,-165.97,ET
51.22,-57.75,Dfc
34.36,-85.35,Cfa
80.44,-94.55,ET
29.33,-100.58,BSh
63.75,-158.68,Dfc
59.75,-138.36,ET
67.3,-125.28,Dfc
80.91,-22.56,EF
26.02,-107.24,Csb
65.56,-136.57,Dfc
47.24,-92.16,Dfb
38.07,-113.84,BSk
64.74,-73.47,ET
75.31,-97.92,ET
54.05,-124.76,Dfc
78.01,-96.89,ET
37.2,-79.5,Cfa
72.36,-20.93,ET
70.44,-94.3,ET
61.62,-112.65,Dfc
58.59,-110.19,Dfc
45.66,-110.5,Dfc
35.35,-92.05,Cfa
69.09,-114.3,ET
58.73,-129.2,ET
53.32,-82.46,Dfc
38.01,-75.6,Cfa
63.74,-147.77,Dfc
30.62,-97.76,Cfa
48.5,-59.62,Dfb
44.27,-108.06,BWk
79.1,-67.2,ET
61.51,-119.17,Dfc
51.91,-105.05,Dfb
35.25,-119.79,BSk
50.58,-121.45,BSk
64.13,-156.09,Dfc
25.32,-99.47,BSh
35.43,-81.54,Cfa
41.67,-96.56,Dfa
81.33,-60.23,ET
66.22,-149.19,Dsc
73.07,-115.76,ET
71.06,-96.83,ET
28.24,-113.93,BWh
68.93,-122.22,ET
45.4,-86.21,Dfb
70.54,-87.63,ET
73.55,-98.5,ET
32.95,-86.85,Cfa
30.51,-112.29,BWh
29.98,-93.43,Cfa
57.79,-132.91,ET
17.95,-101.61,Aw
42.65,-113.43,BSk
68.2,-153.59,ET
78.94,-102.1,ET
33.3,-113.05,BWh
45.81,-79.5,Dfb
55.04,-61.04,Dfc
49.29,-57.64,Dfb
47.92,-113.37,Dfc
15.81,-89.4,Af
71.71,-92.69,ET
46.52,-120.94,Csb
74.41,-20.07,ET
80.56,-81.59,ET
59.72,-121.37,Dfc
67.05,-131.05,Dfc
48.74,-107.84,BSk
69.33,-162.15,ET
77.93,-74.49,ET
52.87,-78.33,Dfc
70.72,-80.11,ET
41.7,-100.21,Dfa
65.16,-86.89,ET
64.04,-132.42,ET
18.6,-96.69,Am
56.85,-71.86,Dfc
58.95,-127.02,Dfc
54.79,-76.22,Dfc
62.23,-101.05,Dfc
61.12,-107.91,Dfc
19.65,-89.65,Aw
75.06,-96.17,ET
80.02,-69.59,ET
50.77,-67.78,Dfc
40.41,-76.92,Cfa
58.77,-117.64,Dfc
33.16,-110.93,BSk
54.05,-66.83,Dfc
54.79,-109.25,Dfc
23.54,-101.52,BSk
54.58,-112.89,Dfc
40.76,-117.14,BSk
63.2,-95.46,ET
44.34,-111.92,Dfb
65.97,-144.84,Dfc
75.96,-85.99,ET
42.18,-71.84,Dfb
32.39,-81.73,Cfa
66.39,-110.44,Dfc
51.43,-116.4,ET
49.76,-70.93,Dfc
75.08,-89.99,ET
60.61,-95.89,Dfc
35.31,-116.28,BWh
21.56,-103.23,Csa
35.79,-77.31,Cfa
42.94,-84.39,Dfb
76.61,-66.91,EF
69.25,-132.57,Dfc
70.61,-22.93,ET
33.7,-97.3,Cfa
66.2,-90.34,ET
51.06,-73.9,Dfb
54.03,-120.76,Dfc
78.35,-80.66,EF
23.48,-99.17,Cwb
75.99,-81.99,ET
68.34,-148.52,Dfc
63.25,-152.31,Dfc
79.06,-87.69,ET
37.4,-95.74,Cfa
65.47,-119.26,Dsc
58.08,-113.4,Dfc
39.85,-106.34,Dfc
56.69,-111.73,Dfc
78.01,-111.41,ET
42.53,-78.89,Dfb
73.19,-26.36,EF
35.07,-103.82,BSk
32.06,-84.78,Cfa
77.03,-115.76,ET
49.44,-86.83,Dfb
48.17,-68.13,Dfb
61.11,-157.4,Dfc
58.47,-154.97,ET
14.06,-83.99,Am
57.14,-67.48,Dfc
65.47,-115.17,Dfc
33.28,-101.93,BSk
55.26,-114.7,Dfc
69.24,-143.22,EF
43.39,-122.18,Csb
79.64,-71.25,ET
34.82,-109.66,BSk
57.54,-156.64,Dfc
61.74,-43.24,EF
61.05,-45.66,ET
56.09,-105.81,Dfc
57.38,-122.27,Dfc
37.86,-110.89,BWk
63.0,-122.22,Dfc
49.17,-118.56,Dfb
66.23,-158.88,Dsc
17.96,-93.59,Am
30.25,-81.62,Cfa
35.89,-107.89,BSk
79.53,-99.11,ET
49.0,-81.03,Dfb
70.37,-156.4,ET
9.08,-82.98,Cfb
60.77,-154.77,Dfc
25.3,-102.55,BWh
55.58,-96.24,Dfc
54.9,-79.35,Dfc
37.09,-92.77,Cfa
58.29,-63.93,ET
72.05,-121.85,ET
19.55,-104.44,As
75.53,-115.08,ET
67.09,-126.48,Dfc
65.93,-106.72,Dfc
53.06,-111.08,Dfb
53.56,-117.27,Dfc
78.53,-65.25,ET
60.11,-70.34,ET
68.09,-72.66,ET
68.27,-145.71,Dfc
31.32,-89.57,Cfa
51.48,-83.04,Dfb
60.18,-110.67,Dfc
79.73,-73.81,ET
40.7,-95.04,Dfa
17.58,-88.27,Am
49.52,-124.42,Csc
79.23,-78.55,ET
66.13,-112.44,ET
66.79,-52.4,ET
77.57,-61.11,EF
53.83,-93.22,Dfc
66.26,-72.67,ET
28.71,-104.56,BWh
82.89,-27.48,EF
36.71,-99.25,Cfa
68.41,-34.71,EF
65.34,-127.26,Dfc
66.89,-116.56,ET
40.47,-101.94,BSk
55.16,-90.7,Dfc
69.85,-100.52,ET
52.08,-61.59,Dfc
54.35,-64.69,Dfc
57.21,-93.91,Dfc
77.31,-78.04,ET
46.5,-122.86,Csb
40.14,-118.4,BSk
63.25,-67.32,ET
49.02,-94.99,Dfb
40.5,-110.3,Dfc
63.25,-141.11,Dfc
42.86,-103.14,BSk
81.09,-15.35,ET
46.63,-78.65,Dfb
64.62,-160.26,Dfc
67.61,-83.45,ET
48.28,-77.86,Dfb
32.47,-107.08,BWk
73.05,-89.67,ET
37.76,-87.32,Cfa
53.71,-127.14,ET
20.56,-99.6,Cwb
59.8,-132.49,Dfc
52.55,-88.5,Dfc
69.43,-68.48,ET
49.22,-90.98,Dfc
50.29,-84.71,Dfb
74.22,-21.95,EF
60.07,-116.28,Dfc
64.83,-91.24,ET
67.98,-128.02,Dfc
69.12,-105.52,ET
27.52,-109.81,BSh
61.92,-48.98,ET
62.94,-138.55,Dfc
73.67,-23.74,EF
62.55,-115.03,Dfc
48.24,-120.31,Dsb
67.85,-49.41,ET
45.62,-61.07,Dfb
68.76,-51.09,ET
58.93,-105.42,Dfc
17.37,-97.64,Cwb
29.66,-107.85,BSk
67.51,-107.82,ET
65.41,-88.26,ET
61.0,-73.07,ET
49.67,-64.48,Dfb
45.83,-114.74,Cfb
67.14,-129.59,Dfc
33.5,-88.5,Cfa
51.73,-66.06,Dfc
31.12,-100.12,Cfa
29.08,-95.77,Cfa
12.08,-86.16,Aw
63.62,-127.48,ET
39.14,-92.52,Cfa
63.95,-153.66,Dfc
60.61,-142.08,ET
50.67,-109.85,BSk
63.06,-113.18,Dfc
78.27,-103.66,ET
47.45,-104.4,BSk
36.14,-83.84,Cfa
57.36,-119.96,Dfc
77.44,-82.33,ET
57.13,-125.27,Dsc
80.9,-64.32,ET
26.46,-80.98,Aw
79.51,-90.57,EF
37.64,-104.68,Cfb
65.26,-138.29,Dfc
58.6,-76.34,ET
58.68,-101.28,Dfc
42.94,-104.83,BSk
70.4,-53.19,ET
39.1,-78.83,Cfb
