143.187867,72.7912772,0
140.9082787,72.8382134,0
139.2965728,72.347726,0
138.6373931,71.8616305,0
136.6159087,71.6137555,0
134.3307524,71.3906791,0
132.7047759,71.9299098,0
131.3296502,70.7564581,0
129.2770415,71.5998891,0
129.628604,72.6123056,0
128.8375884,73.320226,0
125.6295806,73.8174096,0
123.7838774,73.8785346,0
123.2565337,72.9762689,0
121.4547759,72.8600941,0
118.9938384,73.1172229,0
118.7301665,73.5830712,0
116.4010649,73.6944822,0
112.2702056,73.7806263,0
108.8864165,73.2949809,0
106.9088774,73.4082923,0
110.0289946,74.2882622,0
113.8522368,75.3799847,0
113.5446196,76.1576308,0
111.7868071,76.6938993,0
108.0954009,76.6938993,0
107.7877837,76.5311028,0
106.7770415,76.5821856,0
107.128604,77.0038372,0
105.0631743,77.121899,0
106.2496978,77.3836961,0
105.019229,77.5836899,0
103.8327056,78.2549195,0
104.1403228,78.2459707,0
105.2829009,78.5115311,0
104.8434478,78.8564232,0
103.8327056,79.1580737,0
102.3385649,79.3790039,0
101.3278228,79.2075585,0
100.6686431,78.7882724,0
99.9215728,78.8988096,0
100.0094634,79.8308995,0
99.7897368,80.0610444,0
97.8121978,80.1064508,0
97.1530181,80.263762,0
97.5485259,80.5853773,0
97.9440337,80.7915721,0
97.0651274,80.9726266,0
95.8346587,81.2776847,0
94.6481353,81.0822854,0
93.1979399,80.8755788,0
92.7584868,80.476936,0
91.3522368,80.1064508,0
90.7809478,79.7530187,0
93.5055571,79.7060073,0
93.8131743,79.4032753,0
95.3952056,78.9915,0
97.284854,78.8138771,0
99.4381743,78.8053486,0
100.6246978,78.6852741,0
99.5260649,78.2906474,0
100.097354,77.9376812,0
103.1735259,78.2190841,0
104.5358306,77.8269819,0
102.3385649,77.4793235,0
100.8883696,77.0924828,0
101.1080962,76.6229149,0
99.5700103,76.5311028,0
97.9440337,76.2101029,0
97.284854,76.4386722,0
95.6149321,76.3040617,0
90.2096587,75.5892557,0
86.1666899,74.7110252,0
86.9137603,73.8663276,0
80.6735259,73.4834179,0
80.5856353,72.8600941,0
78.1686431,72.3743584,0
75.9713774,72.03864,0
75.7077056,72.5333377,0
74.5211821,72.9762689,0
75.0485259,72.5333377,0
74.3014556,71.9979405,0
73.3346587,71.7793664,0
73.6422759,71.0368879,0
74.081729,70.1462571,0
73.9938384,69.2467269,0
74.7409087,68.5184973,0
74.6969634,67.6826735,0
73.3346587,66.8506286,0
71.1813384,66.485131,0
72.1041899,66.9368575,0
73.5983306,68.5667241,0
72.675479,69.3709444,0
72.8952056,70.589184,0
72.2360259,71.4885945,0
72.8512603,72.7039975,0
69.6432524,73.0532939,0
68.5885649,71.9026279,0
67.2702056,71.0083063,0
66.6110259,70.131327,0
67.4020415,69.5098389,0
69.159854,68.9172464,0
68.1051665,68.4055659,0
66.7428618,68.8856081,0
63.1832915,69.6631165,0
59.7555571,70.2058699,0
57.0309478,70.9366707,0
55.4049712,71.9979405,0
56.1520415,72.911822,0
59.6676665,74.6413437,0
63.2711821,75.5783149,0
68.5885649,76.2728121,0
68.8082915,76.8046995,0
67.4020415,76.9741559,0
64.5016509,76.3767064,0
61.7330962,76.2728121,0
56.4596587,75.2798215,0
53.7350493,73.2823444,0
51.4498931,72.1332597,0
52.0651274,71.2640536,0
58.4371978,70.0415199,0
60.2829009,69.6631165,0
60.4367095,69.3477079,0
60.9640532,68.9961442,0
60.4147368,68.7426743,0
59.8434478,68.7028069,0
59.8654204,68.5667241,0
59.8214751,68.3569938,0
59.1622954,68.4378896,0
59.382022,68.7107861,0
59.0744048,68.9803872,0
57.909854,68.9014329,0
57.0748931,68.5586935,0
55.8883696,68.6468729,0
54.2843657,68.2351082,0
53.8888579,68.4701672,0
53.9108306,68.7824704,0
54.7677642,68.9488394,0
54.394229,69.0197586,0
50.9225493,68.4782294,0
50.0436431,68.071578,0
47.9122954,67.6492745,0
47.8463774,67.2617647,0
47.2091704,66.8937811,0
45.956729,66.8851567,0
45.187686,67.1766853,0
45.187686,67.548793,0
46.7037993,67.8240911,0
45.8248931,68.5345844,0
43.144229,68.6948249,0
44.0231353,68.3488884,0
43.7594634,67.3126681,0
44.4625884,66.8851567,0
43.7374907,66.2826773,0
42.3092681,66.5201736,0
39.8922759,65.5656371,0
40.6613189,65.088698,0
39.5846587,64.7159051,0
36.8600493,65.2639669,0
36.5304595,64.7252881,0
37.9806548,64.2043652,0
37.2116118,63.9256847,0
31.1471587,61.6146451,0
31.6305571,61.4050233,0
32.5753814,60.9921809,0
32.7291899,60.4982484,0
32.3996001,60.1173152,0
31.7623931,60.2375159,0
30.0814849,59.8038345,0
29.4223052,59.9801888,0
28.8839751,59.8093597,0
28.0600005,59.7817243,0
27.8842192,59.4427244,0
26.7416411,59.4817999,0
26.0275298,59.6209869,0
25.3903228,59.5375437,0
24.4345122,59.4762205,0
23.5116606,59.1735589,0
23.5446196,58.55438,0
24.0829497,58.2666336,0
24.5663481,58.3992888,0
24.3466216,57.2706037,0
23.8961821,56.9484444,0
23.4347564,57.0202775,0
23.2040435,57.3121602,0
22.8854399,57.4779175,0
22.5888091,57.7896241,0
21.5011626,57.5428315,0
21.2594634,57.0740615,0
20.9298735,56.3687741,0
21.3363677,55.476233,0
21.1496001,54.9118561,0
19.8971587,54.9307977,0
20.3256255,54.6775097,0
19.6115142,54.2625235,0
18.7985259,54.5056418,0
18.2711821,54.8865868,0
14.0853911,53.959829,0
13.7228423,54.4673504,0
13.3273345,54.6965614,0
11.5914946,54.1146725,0
10.8224517,54.0566738,0
11.3388091,54.4162394,0
11.0751372,54.537524,0
10.8224517,54.3202343,0
9.9765044,54.7092576,0
10.1522856,54.9118561,0
9.6139556,55.1322865,0
9.7677642,55.6439897,0
10.2621489,55.9835049,0
10.5258208,56.4963393,0
10.6576567,57.3121602,0
11.8002349,57.6899341,0
12.5912505,55.6377892,0
13.9975005,55.463778,0
13.9975005,55.9096813,0
16.4144927,56.1062316,0
16.8539458,57.8305931,0
17.0297271,58.7316048,0
19.0072661,59.2747456,0
18.7435942,60.1392026,0
17.0736724,60.5306935,0
17.5570708,62.2555437,0
19.4027739,63.2809835,0
21.4242583,64.3664373,0
21.2484771,65.0423817,0
22.5228911,65.7196923,0
23.6215239,65.8458757,0
25.3793364,65.1164491,0
24.5883208,64.7252881,0
22.2592192,63.4189617,0
21.1605864,62.7626671,0
21.2484771,61.3418609,0
22.1713286,60.3137785,0
24.3685942,60.0296199,0
27.5766021,60.5090671,0
29.8617583,60.9601993,0
30.6527739,61.6355296,0
36.7611724,63.887027,0
35.0912505,64.3664373,0
34.8275786,65.2639669,0
34.6517974,66.1141953,0
33.4652739,66.7987452,0
34.6957427,66.4500391,0
39.3100005,66.1675215,0
41.4193755,66.7987452,0
41.1557036,67.6659799,0
35.6185942,69.1217947,0
30.3012114,69.8758613,0
31.1361724,70.2653109,0
27.5766021,71.0796827,0
25.8627349,71.2075093,0
23.9730864,71.0939269,0
22.6547271,70.4131644,0
18.8754302,70.2207463,0
14.5248442,68.9330485,0
